id,title,parent,entity,type,town,owner,operator,count_approved,monthly,reg_date,is_active,size,size_in,size_out,indoor_area_per_child,shuttle,after_care,pre_public,penalty_count,total_fine,nonmonetary_sanction_count
2db2c984-9327-4e20-9f7f-a6eba27ffec5,新北市立深坑幼兒園土庫分班,新北市立深坑幼兒園,新北市立深坑幼兒園,公立,深坑區,,,30,3706,2010/11/30,1,144.49,144.49,,4.82,0,0,無,0,0,0
2dbe4bf8-9111-4c45-8942-5f3e6b5e3954,新北市私立安安幼兒園,新北市私立安安幼兒園,新北市私立安安幼兒園,私立,新莊區,蔡秀偵,,90,8117,1982/04/19,1,600.0,500.0,100.0,5.56,0,0,無,3,15000,0
2e7c6993-f77a-4165-a4a7-b04e3d75e584,新北市私立日光幼兒園,新北市私立日光幼兒園,新北市私立日光幼兒園,私立,中和區,廖繼蕾,,188,11000,2005/08/23,1,661.38,661.38,,3.52,0,0,無,0,0,0
2ea5a0ce-936a-4560-a093-48cd9e175396,新北市私立忠孝幼兒園,新北市私立忠孝幼兒園,新北市私立忠孝幼兒園,私立,板橋區,鄧雲楨,,60,6000,1976/02/16,1,287.0,174.8,79.49,2.91,0,0,113-115,0,0,0
2ec019c8-41d0-4b9e-b28a-52ed2027e3c2,新北市立尖山國民中學附設幼兒園,新北市立尖山國民中學附設幼兒園,新北市立尖山國民中學附設幼兒園,公立,鶯歌區,紀淑珍,,30,3728,1999/09/22,1,510.0,150.0,360.0,5.0,0,0,無,0,0,0
304555dc-0298-435e-95c1-dab30a9f6d0b,新北市私立育全幼兒園,新北市私立育全幼兒園,新北市私立育全幼兒園,私立,新莊區,張志誠,,210,4600,1980/06/13,1,1320.33,534.64,785.69,2.55,0,0,115-115,0,0,0
304e7b1e-4709-4576-bdc0-d39d3cd7544a,新北市私立悅淨幼兒園,新北市私立悅淨幼兒園,新北市私立悅淨幼兒園,私立,板橋區,傅麗娜,,32,4500,2012/04/16,1,131.06,114.18,,3.57,0,0,113-115,0,0,0
3056da2e-59d5-4884-93f4-7c7ff2ebdf53,南山學校財團法人新北市南山高級中學附設私立員工幼兒園,南山學校財團法人新北市南山高級中學附設私立員工幼兒園,南山學校財團法人新北市南山高級中學附設私立員工幼兒園,私立,中和區,蔡銘城,,200,14400,2003/01/29,1,1561.0,1021.0,540.0,5.11,0,0,無,2,120000,0
305fc171-973f-4705-90b0-ed4f8e43d311,新北市私立佩思幼兒園,新北市私立佩思幼兒園,新北市私立佩思幼兒園,私立,三峽區,陳明利,,29,20751,2003/05/01,1,275.65,163.17,,5.63,0,0,無,0,0,0
3069be5c-d1bf-4003-9824-66bec04b5783,新北市三峽區插角國民小學附設幼兒園,新北市三峽區插角國民小學附設幼兒園,新北市三峽區插角國民小學附設幼兒園,公立,三峽區,宋宏璋,,30,3828,1998/09/03,1,1337.0,19.0,1299.0,0.63,0,0,無,0,0,0
30d29a31-46e9-474c-adcf-f81178ec88b0,新北市立永和幼兒園大同分班,新北市立永和幼兒園,新北市立永和幼兒園,公立,永和區,,,105,3706,1970/07/01,1,909.65,586.65,323.0,5.59,0,0,無,0,0,0
30f43a37-8653-43fb-bc32-9ded0c010e9a,新北市私立兆元幼兒園,新北市私立兆元幼兒園,新北市私立兆元幼兒園,私立,中和區,汪李惠珍,,50,11000,1979/03/07,1,229.26,167.99,61.27,3.36,0,0,無,12,225000,2
311fd89e-984f-4532-8b68-1e5ced7a7a34,新北市淡海非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市淡海非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市淡海非營利幼兒園,非營利,淡水區,吳文宗,財團法人三之三生命教育基金會,182,2000,2023/09/26,1,1734.07,1170.87,563.2,6.43,0,0,無,0,0,0
31a684a5-06f9-4e1b-8a13-cfd545907722,財團法人天主教聖母聖心會附設新北市私立天仁幼兒園,財團法人天主教聖母聖心會附設新北市私立天仁幼兒園,財團法人天主教聖母聖心會附設新北市私立天仁幼兒園,私立,金山區,洪山川,,60,4000,1983/03/16,1,1885.0,343.0,1542.0,5.72,0,0,113-115,2,66000,0
31d95ae6-3b97-485a-9fb8-20fd78317f1e,新北市私立三之三幼兒園,新北市私立三之三幼兒園,新北市私立三之三幼兒園,私立,新店區,吳文宗,,59,14400,1999/12/02,1,248.92,206.57,,3.5,0,0,無,0,0,0
31fdebf4-824c-4c97-96ec-5e243d928dc6,新北市私立勁寶兒長樂幼兒園,新北市私立勁寶兒長樂幼兒園,新北市私立勁寶兒長樂幼兒園,私立,蘆洲區,張翊琳,,120,17783,2013/01/31,1,680.41,328.31,352.1,2.74,0,0,無,0,0,0
31ff1615-999a-4508-9656-9d1bb4e0c051,新北市鶯歌區二橋國民小學附設幼兒園,新北市鶯歌區二橋國民小學附設幼兒園,新北市鶯歌區二橋國民小學附設幼兒園,公立,鶯歌區,林朝隆,,60,3728,2000/09/11,1,638.0,338.0,300.0,5.63,0,0,無,0,0,0
322a3978-1c5e-42cb-ade5-82348f3dd4e6,新北市私立安特幼兒園,新北市私立安特幼兒園,新北市私立安特幼兒園,私立,中和區,呂玟蒨,,30,4500,2003/07/28,1,132.17,132.17,,4.41,0,0,113-115,5,36000,0
325023a2-4fe8-4c84-b8c5-0b349afc3321,財團法人新北市私立竹林國民小學附設幼兒園,財團法人新北市私立竹林國民小學附設幼兒園,財團法人新北市私立竹林國民小學附設幼兒園,私立,永和區,,,210,13617,1956/09/08,1,1357.7,911.2,446.5,4.34,0,0,無,0,0,0
325315a4-ab13-4536-b488-8df18910a2e6,新北市立三重幼兒園,新北市立三重幼兒園,新北市立三重幼兒園,公立,三重區,劉明博,,94,3706,1970/01/01,1,329.48,329.48,,3.51,0,0,無,0,0,0
32979b65-ef25-4c02-a4ea-7beca3323da0,新北市新莊區興化國民小學附設幼兒園,新北市新莊區興化國民小學附設幼兒園,新北市新莊區興化國民小學附設幼兒園,公立,新莊區,謝秋如,,136,3728,1997/09/11,1,986.78,626.78,360.0,4.61,0,0,無,0,0,0
32edc944-e6ab-42c3-87a8-3659bbba3575,新北市私立兜群育資優幼兒園,新北市私立兜群育資優幼兒園,新北市私立兜群育資優幼兒園,私立,蘆洲區,陳和順,,30,4500,2001/03/13,1,106.73,106.73,,3.56,0,0,113-115,0,0,0
334d64c6-33f6-4e04-b6e9-431323bef7d8,新北市私立寶貝家族幼兒園,新北市私立寶貝家族幼兒園,新北市私立寶貝家族幼兒園,私立,新莊區,張嘉真,,59,10832,2002/03/14,1,209.04,142.98,66.06,2.42,0,0,無,0,0,0
3385550b-ae53-46f0-870e-72b8caca005a,新北市立頭前國民中學附設幼兒園,新北市立頭前國民中學附設幼兒園,新北市立頭前國民中學附設幼兒園,公立,新莊區,許淑貞,,90,3728,1999/09/14,1,585.0,405.0,180.0,4.5,0,0,無,0,0,0
3396d2bc-2588-406e-9beb-43ede03d96f2,新北市私立育誠中榮幼兒園,新北市私立育誠中榮幼兒園,新北市私立育誠中榮幼兒園,私立,新莊區,羅玉琴,,55,4540,2004/07/15,1,194.33,194.33,,3.53,0,0,113-115,0,0,0
339da5ec-6fbc-4e8b-9ed4-4ce9b94a1477,新北市立烏來國民中小學附設幼兒園,新北市立烏來國民中小學附設幼兒園,新北市立烏來國民中小學附設幼兒園,公立,烏來區,蔡依玲,,60,3728,1985/12/27,1,831.0,256.0,575.0,4.27,0,0,無,0,0,0
341c4824-12e0-434b-9841-530384230cd5,新北市私立皇家貴族幼兒園,新北市私立皇家貴族幼兒園,新北市私立皇家貴族幼兒園,私立,板橋區,張梓渙,,52,21167,2003/07/25,1,239.96,184.15,,3.54,0,0,無,0,0,0
34567ea7-cf0d-441c-a31c-1557ec7d975a,新北市私立星莆幼兒園,新北市私立星莆幼兒園,新北市私立星莆幼兒園,私立,八里區,林家暐,,38,3750,2001/11/07,1,152.43,120.4,32.03,3.17,0,0,113-115,3,126000,0
347c8be8-1ab1-43ed-a4d0-cdba52c6a9b7,新北市昌福非營利幼兒園（委託明新學校財團法人明新科技大學辦理）,新北市昌福非營利幼兒園（委託明新學校財團法人明新科技大學辦理）,新北市昌福非營利幼兒園,非營利,鶯歌區,呂明峯,明新學校財團法人明新科技大學,90,2000,2018/07/20,1,846.57,666.57,,7.41,0,0,無,2,90000,0
348398a1-1f14-42da-bc82-c7f6fb874e96,新北市私立朱徠德幼兒園,新北市私立朱徠德幼兒園,新北市私立朱徠德幼兒園,私立,鶯歌區,朱俐,,250,16283,2006/08/14,1,977.13,451.95,525.18,1.81,0,0,無,6,188000,0
34a549d6-1cf4-494c-8f80-ddef9e3332c5,新北市貢寮區和美國民小學附設幼兒園,新北市貢寮區和美國民小學附設幼兒園,新北市貢寮區和美國民小學附設幼兒園,公立,貢寮區,林雁平,,15,3728,1996/11/15,1,1548.0,198.0,1350.0,13.2,0,0,無,0,0,0
34aef4fb-aead-46d2-a5f2-ee9229949f03,新北市私立微笑幼兒園,新北市私立微笑幼兒園,新北市私立微笑幼兒園,私立,林口區,陳和順,,95,4500,1996/11/08,1,320.0,200.0,120.0,2.11,0,0,113-115,3,62000,0
34dddb0d-8983-45d2-a0e9-ec317d3470c7,新北市私立菲蒙思幼兒園,新北市私立菲蒙思幼兒園,新北市私立菲蒙思幼兒園,私立,板橋區,林盈,,32,14468,2010/03/18,1,138.91,114.68,,3.58,0,0,無,0,0,0
34e647b9-6c1c-406b-a43d-15620cd4f203,新北市私立田園幼兒園,新北市私立田園幼兒園,新北市私立田園幼兒園,私立,板橋區,江保樺,,60,19846,1984/06/13,1,1694.24,483.36,968.0,8.06,0,0,無,0,0,0
35141b6f-91f4-43df-a419-3e90c29ff78b,建豐國際資產管理股份有限公司附設新北市私立卡爾維德幼兒園,建豐國際資產管理股份有限公司附設新北市私立卡爾維德幼兒園,建豐國際資產管理股份有限公司附設新北市私立卡爾維德幼兒園,私立,新莊區,陳柄武,,117,11433,2002/05/02,1,412.91,412.91,,3.53,0,0,無,0,0,0
35be58a7-e52b-48ab-81f4-7467716b43bd,新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),新北市新林非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),新北市新林非營利幼兒園,非營利,林口區,邱健凱,社團法人中華音樂舞蹈暨表演藝術教育協會,136,2000,2018/07/05,1,938.0,635.0,303.0,4.67,0,0,無,1,3000,0
35c0cfe2-2b27-492d-946c-f20317e89fef,新北市私立花仙子幼兒園,新北市私立花仙子幼兒園,新北市私立花仙子幼兒園,私立,汐止區,黃明翰,,75,4500,2002/07/19,1,265.48,265.48,,3.54,0,0,113-115,0,0,0
35e531de-ac1c-45b1-af51-fe5cf845bbba,新北市立插角森林實驗小學附設幼兒園,新北市立插角森林實驗小學附設幼兒園,新北市立插角森林實驗小學附設幼兒園,公立,三峽區,宋宏璋,,30,3828,1998/09/03,1,1337.0,19.0,1299.0,0.63,0,0,無,0,0,0
36a014b1-3d58-4545-8278-e55f113ade7b,翰科教育股份有限公司附設新北市私立林口夏恩國際幼兒園,翰科教育股份有限公司附設新北市私立林口夏恩國際幼兒園,翰科教育股份有限公司附設新北市私立林口夏恩國際幼兒園,私立,林口區,林皓昱,,394,28667,2020/08/17,1,2923.06,1939.33,983.73,4.92,0,0,無,1,50000,0
36bd8abf-2adf-4647-a040-edc63819b189,新北市私立夏哲森幼兒園,新北市私立夏哲森幼兒園,新北市私立夏哲森幼兒園,私立,林口區,楊傳蓮,,180,23417,2021/08/27,1,1391.32,1069.59,321.73,5.94,0,0,無,1,12000,0
36c1f7c1-fb02-48f3-941d-61154aa4025b,新北市私立尼爾生幼兒園,新北市私立尼爾生幼兒園,新北市私立尼爾生幼兒園,私立,新莊區,蔡勝偉,,53,4500,2003/01/22,1,185.52,185.52,,3.5,0,0,113-115,2,110000,0
36de5e6f-85ae-402a-af0a-b601d517e48d,新北市私立儒林幼兒園,新北市私立儒林幼兒園,新北市私立儒林幼兒園,私立,新莊區,陳媛媛,,42,9408,2000/08/07,1,166.27,144.96,,3.45,0,0,無,3,129000,0
36e80338-35a4-4fb7-910d-66071feaa1b3,新北市私立史丹力幼兒園,新北市私立史丹力幼兒園,新北市私立史丹力幼兒園,私立,蘆洲區,陳正萍,,90,16700,2018/01/22,1,735.08,388.83,346.25,4.32,0,0,無,1,60000,0
36eb695c-41ad-419c-8535-682995c67d8d,新北市私立冠軍幼兒園,新北市私立冠軍幼兒園,新北市私立冠軍幼兒園,私立,樹林區,呂聰海,,85,4500,1999/03/12,1,361.9,300.18,,3.53,0,0,113-115,0,0,0
36f8cf74-1740-478f-8419-7bfca90f8bb9,新北市平溪區菁桐國民小學附設幼兒園,新北市平溪區菁桐國民小學附設幼兒園,新北市平溪區菁桐國民小學附設幼兒園,公立,平溪區,翁俊生,,30,3728,1977/06/10,1,165.0,75.0,90.0,2.5,0,0,無,0,0,0
3749105d-59be-4352-8235-99e388ec1d4c,新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市菁湖非營利幼兒園(委託財團法人三之三生命教育基金會辦理),新北市菁湖非營利幼兒園,非營利,林口區,吳文宗,財團法人三之三生命教育基金會,106,2000,2020/10/14,1,1581.53,461.22,1120.31,4.35,0,0,無,0,0,0
374c62cc-c4af-48b3-8d45-a06de44a204f,新北市私立凱達格蘭幼兒園,新北市私立凱達格蘭幼兒園,新北市私立凱達格蘭幼兒園,私立,新莊區,張登凱,,33,3750,2003/05/20,1,112.71,112.71,,3.42,0,1,113-115,0,0,0
3755c6ec-d8b2-4b31-b041-58123f255b20,新北市私立東光幼兒園,新北市私立東光幼兒園,新北市私立東光幼兒園,私立,三重區,吳政權,,60,17620,1967/03/16,1,265.0,182.0,83.0,3.03,0,0,無,0,0,0
378d2e25-f8b2-42da-8b88-3531577f7f13,新北市立永和幼兒園保生分班,新北市立永和幼兒園,新北市立永和幼兒園,公立,永和區,,,81,3706,2010/06/14,1,284.0,284.0,,3.51,0,0,無,0,0,0
379894b6-e3ad-4ecf-bb81-e9315d0c5049,新北市三峽區民義國民小學附設幼兒園,新北市三峽區民義國民小學附設幼兒園,新北市三峽區民義國民小學附設幼兒園,公立,三峽區,許仁利,,30,3728,1999/07/17,1,585.0,135.0,450.0,4.5,0,0,無,0,0,0
37afce56-ce91-4490-9fbc-b8f14ae9428c,新北市板橋區文聖國民小學附設幼兒園,新北市板橋區文聖國民小學附設幼兒園,新北市板橋區文聖國民小學附設幼兒園,公立,板橋區,沈玉芬,,212,3728,1994/02/15,1,1490.0,840.0,650.0,3.96,0,0,無,0,0,0
37b0a62e-913b-465e-8eee-dfbcb7ed684a,新北市私立快樂芝麻幼兒園,新北市私立快樂芝麻幼兒園,新北市私立快樂芝麻幼兒園,私立,八里區,周慶寧,,75,11717,2000/09/29,1,733.11,419.23,313.88,5.59,0,0,無,1,6000,0
38c96456-339e-4944-90b4-aebdf938f412,新北市私立育林幼兒園,新北市私立育林幼兒園,新北市私立育林幼兒園,私立,三重區,汪聰明,,60,10757,1984/02/18,1,141.9,121.44,20.46,2.02,0,0,無,2,12000,0
38dafd4a-0a5b-4a4d-8478-26c207673146,新北市私立萊恩思幼兒園,新北市私立萊恩思幼兒園,新北市私立萊恩思幼兒園,私立,林口區,楊芮琦,,60,24600,2021/08/06,1,442.02,229.59,212.43,3.83,0,0,無,0,0,0
38f483d9-2536-4ef5-b24a-0b49f64ca432,新北市私立樹林育林幼兒園,新北市私立樹林育林幼兒園,新北市私立樹林育林幼兒園,私立,樹林區,陳明紅,,105,16524,2005/03/14,1,367.88,367.88,,3.5,0,0,無,0,0,0
392872aa-20dd-4716-80a4-8b170461525b,新北市立江翠國民中學附設幼兒園,新北市立江翠國民中學附設幼兒園,新北市立江翠國民中學附設幼兒園,公立,板橋區,林裕國,,210,3728,2000/07/19,1,2839.95,2139.95,700.0,10.19,0,0,無,0,0,0
3941e605-bac6-41da-bf5a-d66235497094,新北市三重區正義國民小學附設幼兒園,新北市三重區正義國民小學附設幼兒園,新北市三重區正義國民小學附設幼兒園,公立,三重區,陳勇達,,120,3728,1993/12/04,1,1154.25,648.0,506.25,5.4,0,0,無,0,0,0
39611f58-bb9d-4ff5-9313-3f6083e5947d,新北市土城區土城國民小學附設幼兒園,新北市土城區土城國民小學附設幼兒園,新北市土城區土城國民小學附設幼兒園,公立,土城區,謝芳儒,,226,3728,1989/08/30,1,2480.0,1097.0,1383.0,4.85,0,0,無,0,0,0
39e9493e-41e2-430c-9146-ce679079b04d,新北市淡水區竹圍國民小學附設幼兒園,新北市淡水區竹圍國民小學附設幼兒園,新北市淡水區竹圍國民小學附設幼兒園,公立,淡水區,林愛玲,,90,3728,1997/09/11,1,5024.0,616.0,4288.0,6.84,0,0,無,0,0,0
39eb94bb-6061-40c2-853d-64cc5cbd1c23,新北市私立新育幼幼兒園,新北市私立新育幼幼兒園,新北市私立新育幼幼兒園,私立,新莊區,羅素屘,,57,4500,2012/09/06,1,226.28,201.21,,3.53,0,0,113-115,0,0,0
3a8754a5-e6e1-47ce-9ffb-7f8c67a417d4,新北市私立水星幼兒園,新北市私立水星幼兒園,新北市私立水星幼兒園,私立,新店區,鄒元中,,55,14917,2008/04/23,1,,,,,0,0,無,1,6000,0
3a9a706c-72f8-4a8b-ba1f-cfb8766ec6f2,新北市萬里區大坪國民小學附設幼兒園,新北市萬里區大坪國民小學附設幼兒園,新北市萬里區大坪國民小學附設幼兒園,公立,萬里區,石啓宏,,30,3728,2012/08/01,1,2540.51,378.51,2162.0,12.62,0,0,無,0,0,0
3aa3c56a-79da-4c20-8f9c-371a36ef6a3b,新北市私立育全鶯歌幼兒園,新北市私立育全鶯歌幼兒園,新北市私立育全鶯歌幼兒園,私立,鶯歌區,蕭惠燕,,474,12140,2001/06/27,1,3972.55,999.1,2973.45,2.11,0,0,無,1,6000,0
3aa8e358-47e8-426a-a5ef-437653d6a6ef,新北市私立北大迦美幼兒園,新北市私立北大迦美幼兒園,新北市私立北大迦美幼兒園,私立,樹林區,詹馨恩,,40,13333,2013/03/27,1,246.72,153.82,,3.85,0,0,無,7,198000,0
3ab40852-000b-4669-977d-6a3b29c20bbe,新北市私立雅德賽思幼兒園,新北市私立雅德賽思幼兒園,新北市私立雅德賽思幼兒園,私立,永和區,黃能得,,45,15217,2004/04/06,0,157.94,99.4,58.54,2.21,0,0,無,1,6000,0
3abca323-8baf-44f4-b535-f027eac53a2e,新北市立三重幼兒園崇德分班,新北市立三重幼兒園,新北市立三重幼兒園,公立,三重區,,,80,3706,1987/02/01,1,310.9,310.9,,3.89,0,0,無,0,0,0
3ac9af40-d4e3-41c9-a218-4af0587d47ae,新北市私立淡水啟文幼兒園,新北市私立淡水啟文幼兒園,新北市私立淡水啟文幼兒園,私立,淡水區,周慶寧,,46,9667,1999/12/21,1,191.18,191.18,,4.16,0,0,無,1,6000,0
3af8c360-397b-4afe-8eb9-1462d8429af9,新北市私立快樂地幼兒園,新北市私立快樂地幼兒園,新北市私立快樂地幼兒園,私立,樹林區,吳麗珠,,81,10833,2000/06/16,1,370.64,265.46,105.18,3.28,0,0,無,0,0,0
3b37e092-91d0-47aa-a524-f6e26c5c3b45,新北市三重區重陽國民小學附設幼兒園,新北市三重區重陽國民小學附設幼兒園,新北市三重區重陽國民小學附設幼兒園,公立,三重區,蕭惠文,,210,3728,1993/12/04,1,1927.0,1188.0,739.0,5.66,0,0,無,0,0,0
3b74f059-fa08-48db-8787-d4b0b6f64f79,新北市私立吉的堡北馨園幼兒園,新北市私立吉的堡北馨園幼兒園,新北市私立吉的堡北馨園幼兒園,私立,淡水區,吳聖瑜,,88,16000,2002/09/24,1,360.01,310.04,,3.52,0,0,無,1,30000,0
3bbf8a2b-27c5-4383-80be-94b8a937d203,新北市私立勵輝國際幼兒園,新北市私立勵輝國際幼兒園,新北市私立勵輝國際幼兒園,私立,新莊區,張再發,,84,3750,2012/01/20,1,435.4,296.04,,3.52,0,0,113-115,1,60000,0
3c288002-d579-4ece-9a1b-9f2a5e1f3ee7,新北市私立弘儒幼兒園,新北市私立弘儒幼兒園,新北市私立弘儒幼兒園,私立,中和區,黃子芩,,30,3750,2012/04/10,1,133.76,106.13,,3.54,0,0,113-115,0,0,0
3c71aa5a-67b2-4954-b94a-49c6ef6fb16f,新北市私立慈園幼兒園,新北市私立慈園幼兒園,新北市私立慈園幼兒園,私立,土城區,呂理勝,,180,15750,1984/12/20,1,981.0,776.0,205.0,4.31,0,0,無,1,6000,0
3c81572a-5000-4715-a051-0af4d164cdca,新北市私立晨星幼兒園,新北市私立晨星幼兒園,新北市私立晨星幼兒園,私立,新莊區,譚燱暻,,80,15000,2011/05/31,1,502.38,502.38,,6.28,0,0,無,0,0,0
3cbbaa70-6a5b-46d3-8f35-9b1a278b9021,新北市私立永松幼兒園,新北市私立永松幼兒園,新北市私立永松幼兒園,私立,新莊區,吳明倫,,89,6000,1977/06/08,1,359.92,244.92,115.0,2.75,0,0,無,3,72000,0
3ccc71a2-183d-4699-955e-08b1ff4efb3d,新北市私立夢不落幼兒園,新北市私立夢不落幼兒園,新北市私立夢不落幼兒園,私立,泰山區,林坪錠,,267,25600,2021/03/15,1,,,,,0,0,無,0,0,0
3cf2caec-cbce-4a2d-bc44-971e11ec758b,新北市私立妙博士幼兒園,新北市私立妙博士幼兒園,新北市私立妙博士幼兒園,私立,新莊區,羅美珠,,41,11500,2002/04/15,1,193.22,155.03,,3.78,0,0,無,3,12000,0
3cf90a13-95fc-490e-8563-0bde3b735db3,新北市私立巨星幼兒園,新北市私立巨星幼兒園,新北市私立巨星幼兒園,私立,中和區,王宣逸,,59,8075,2004/02/02,1,264.97,264.97,,4.49,0,0,無,3,135000,0
3d124323-b77e-4c6f-84d1-022b345007dd,新北市新莊區國泰國民小學附設幼兒園,新北市新莊區國泰國民小學附設幼兒園,新北市新莊區國泰國民小學附設幼兒園,公立,新莊區,蔡麗華,,166,3728,1997/08/01,1,1611.8,791.0,820.8,4.77,0,0,無,0,0,0
3d2f0593-3df4-4cd2-812d-a97d4f404814,新北市私立景文幼兒園,新北市私立景文幼兒園,新北市私立景文幼兒園,私立,新店區,王永敏,,35,13887,1989/01/23,1,623.965,387.84,236.125,11.08,0,0,無,2,12000,0
3d3058c8-48b5-4c8b-b2a8-4fd7e519afd8,新北市私立育安園幼兒園,新北市私立育安園幼兒園,新北市私立育安園幼兒園,私立,樹林區,張美月,,160,14017,2000/05/12,1,992.0,247.0,745.0,1.54,0,0,無,0,0,0
3d7e824a-6823-4580-aca4-4d243fb45941,新北市私立佳欣幼兒園,新北市私立佳欣幼兒園,新北市私立佳欣幼兒園,私立,新店區,王選南,,35,4000,1982/01/01,1,127.12,61.12,66.0,1.75,0,0,114-115,0,0,0
3e535f7e-a3e4-49c1-a0b8-426ef0854398,新北市私立聯合幼兒園,新北市私立聯合幼兒園,新北市私立聯合幼兒園,私立,汐止區,翁允嫻,,120,4320,1984/08/01,1,742.0,420.5,321.5,3.5,0,0,113-115,0,0,0
3e5ae222-940c-43e0-971e-4bdd50ca72a3,新北市私立寶貝媽咪幼兒園,新北市私立寶貝媽咪幼兒園,新北市私立寶貝媽咪幼兒園,私立,板橋區,莊筑涵,,60,6467,2010/01/05,1,300.96,300.96,,5.02,0,0,無,1,6000,0
3e6651d6-4091-4754-9012-f4c56d960f2b,新北市私立菩提幼兒園,新北市私立菩提幼兒園,新北市私立菩提幼兒園,私立,板橋區,陳素珠,,49,4500,2002/01/31,1,171.57,171.57,,3.5,0,0,113-115,0,0,0
3ead8e5e-3287-4a40-90a9-5bb706874d3b,新北市私立板橋育安幼兒園,新北市私立板橋育安幼兒園,新北市私立板橋育安幼兒園,私立,板橋區,丁惠娟,,54,9707,1999/05/27,1,230.94,230.94,,4.28,0,0,無,0,0,0
3ec47483-9047-45d5-8202-5e5feeebe5d1,新北市私立班尼迪克幼兒園,新北市私立班尼迪克幼兒園,新北市私立班尼迪克幼兒園,私立,板橋區,吳美惠,,60,4540,2000/08/16,1,254.4,254.4,,4.24,0,0,113-115,0,0,0
3ee45fe7-413a-4bec-b938-786be73f75ee,新北市新莊區頭前國民小學附設幼兒園,新北市新莊區頭前國民小學附設幼兒園,新北市新莊區頭前國民小學附設幼兒園,公立,新莊區,周崇儒,,120,3728,1998/09/09,1,926.84,566.84,360.0,4.72,0,0,無,0,0,0
3f04a887-9c3a-4fbf-888e-2f5583965f63,新北市私立智晶幼兒園,新北市私立智晶幼兒園,新北市私立智晶幼兒園,私立,淡水區,洪子翔,,46,4606,2006/03/20,1,162.4,162.4,,3.53,0,1,114-115,0,0,0
3f1701e1-366d-41ca-8b93-e1a864ee9949,新北市三重區集美國民小學附設幼兒園,新北市三重區集美國民小學附設幼兒園,新北市三重區集美國民小學附設幼兒園,公立,三重區,高淑真,,120,3728,2014/08/01,1,1185.91,636.91,549.0,5.31,0,0,無,0,0,0
3f5d0f89-5a6d-4be6-9e2a-23f9a9715b85,國家教育研究院員工子女非營利幼兒園(委託財團法人彭婉如文教基金會辦理),國家教育研究院員工子女非營利幼兒園(委託財團法人彭婉如文教基金會辦理),國家教育研究院員工子女非營利幼兒園,非營利,三峽區,郭淑雅,財團法人彭婉如文教基金會,75,2000,2022/08/09,1,762.63,509.63,253.0,6.8,0,0,無,0,0,0
3f612038-8097-4d90-8d7f-809e180b8946,新北市新店區龜山國民小學附設幼兒園,新北市新店區龜山國民小學附設幼兒園,新北市新店區龜山國民小學附設幼兒園,公立,新店區,陳紹賓,,45,3728,1998/09/09,1,303.0,168.0,135.0,3.73,0,0,無,0,0,0
3fb3a0bc-4a76-4c72-9673-13ddb434b3c7,新北市立鳳鳴國民中學附設幼兒園,新北市立鳳鳴國民中學附設幼兒園,新北市立鳳鳴國民中學附設幼兒園,公立,鶯歌區,林世慶,,76,3728,1999/09/08,1,1040.0,680.0,360.0,8.95,0,0,無,0,0,0
3fc4aedf-30eb-47d9-953d-45011415c9f6,新北市三峽區介壽國民小學附設幼兒園,新北市三峽區介壽國民小學附設幼兒園,新北市三峽區介壽國民小學附設幼兒園,公立,三峽區,林逸松,,212,3728,1998/08/01,1,3651.52,1369.416,2282.104,6.46,0,0,無,0,0,0
3fe2d8ef-dd98-47c4-89c3-10c62242412a,新北市私立方圓幼兒園,新北市私立方圓幼兒園,新北市私立方圓幼兒園,私立,新店區,譚建平,,38,7017,2002/07/22,0,164.58,164.58,,4.33,0,0,無,0,0,0
3fe58231-3cce-4c82-b9ab-cdbac3f48706,新北市私立文愛幼兒園,新北市私立文愛幼兒園,新北市私立文愛幼兒園,私立,五股區,林偉力,,90,4500,1966/07/21,1,1400.36,713.73,686.63,7.93,0,0,113-115,3,27000,0
402f7507-3aca-4c3d-913c-71648f2127ba,新北市林口區興福國民小學附設幼兒園,新北市林口區興福國民小學附設幼兒園,新北市林口區興福國民小學附設幼兒園,公立,林口區,林世彬,,30,3728,1999/09/01,1,437.5,146.0,237.25,4.87,0,0,無,0,0,0
403ade7b-d824-4391-b10e-61fd745e66fc,財團法人新北市私立一信幼兒園,財團法人新北市私立一信幼兒園,財團法人新北市私立一信幼兒園,私立,淡水區,,,180,11898,1969/11/06,1,1913.23,640.27,1272.96,3.56,0,0,無,0,0,0
404d2966-663a-4e8c-8d65-1810d3e944ce,新北市立新莊幼兒園中心分班,新北市立新莊幼兒園,新北市立新莊幼兒園,公立,新莊區,,,120,3706,2010/08/17,1,705.99,651.74,54.25,5.43,0,0,無,0,0,0
4070131c-eafc-48f3-93a1-a174aa2314bd,新北市私立臻寶園幼兒園,新北市私立臻寶園幼兒園,新北市私立臻寶園幼兒園,私立,淡水區,許佩玉,,42,4000,2004/08/05,1,177.06,177.06,,4.22,0,0,113-115,0,0,0
