report_file,report_key,code,short_name,academic_year,entity,report_operator,contract_period,registry_ids,registry_titles,registry_operators,registry_reg_dates,operator_matched_ids,operator_match,contract_covers_year,candidate_count,entity_count,report_capacity,registry_capacities,capacity_exact_match,capacity_gap_min,join_status,join_evidence
N24_佳林_110.json,N24_110,N24,佳林,110,新北市佳林非營利幼兒園,社團法人臺灣兒童教育發展協會,110年8月1日至114年7月31日,"[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]","[""新北市佳林非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2021/07/29""]","[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N24_佳林_111.json,N24_111,N24,佳林,111,新北市佳林非營利幼兒園,社團法人臺灣兒童教育發展協會,110年8月1日至114年7月31日,"[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]","[""新北市佳林非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2021/07/29""]","[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N24_佳林_112.json,N24_112,N24,佳林,112,新北市佳林非營利幼兒園,社團法人臺灣兒童教育發展協會,110年8月1日至114年7月31日,"[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]","[""新北市佳林非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2021/07/29""]","[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N24_佳林_113.json,N24_113,N24,佳林,113,新北市佳林非營利幼兒園,社團法人臺灣兒童教育發展協會,110年8月1日至114年7月31日,"[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]","[""新北市佳林非營利幼兒園(委託社團法人臺灣兒童教育發展協會辦理)""]","[""社團法人臺灣兒童教育發展協會""]","[""2021/07/29""]","[""f3f2154d-e82c-42c4-ae79-dbda89186ea8""]",True,True,1,1,78,[90],False,12,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:12
N25_碧城_110.json,N25_110,N25,碧城,110,新北市碧城非營利幼兒園,社團法人中華音樂舞蹈暨表演藝術教育協會,110年8月1日至114年7月31日,"[""6222faa7-3ddc-4b56-b34f-579311f363d2"",""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]","[""新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理)"",""新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理)""]","[""財團法人仁德醫護管理專科學校"",""社團法人中華音樂舞蹈暨表演藝術教育協會""]","[""2021/07/30"",""2021/07/30""]","[""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]",True,True,2,1,120,[120],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N25_碧城_111.json,N25_111,N25,碧城,111,新北市碧城非營利幼兒園,社團法人中華音樂舞蹈暨表演藝術教育協會,110年8月1日至114年7月31日,"[""6222faa7-3ddc-4b56-b34f-579311f363d2"",""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]","[""新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理)"",""新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理)""]","[""財團法人仁德醫護管理專科學校"",""社團法人中華音樂舞蹈暨表演藝術教育協會""]","[""2021/07/30"",""2021/07/30""]","[""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]",True,True,2,1,120,[120],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N25_碧城_112.json,N25_112,N25,碧城,112,新北市碧城非營利幼兒園,社團法人中華音樂舞蹈暨表演藝術教育協會,110年8月1日至114年7月31日,"[""6222faa7-3ddc-4b56-b34f-579311f363d2"",""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]","[""新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理)"",""新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理)""]","[""財團法人仁德醫護管理專科學校"",""社團法人中華音樂舞蹈暨表演藝術教育協會""]","[""2021/07/30"",""2021/07/30""]","[""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]",True,True,2,1,120,[120],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N25_碧城_113.json,N25_113,N25,碧城,113,新北市碧城非營利幼兒園,社團法人中華音樂舞蹈暨表演藝術教育協會,110年8月1日至114年7月31日,"[""6222faa7-3ddc-4b56-b34f-579311f363d2"",""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]","[""新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理)"",""新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理)""]","[""財團法人仁德醫護管理專科學校"",""社團法人中華音樂舞蹈暨表演藝術教育協會""]","[""2021/07/30"",""2021/07/30""]","[""dfe33fb7-a85f-49e0-97e2-458db82b2df7""]",True,True,2,1,112,[120],False,8,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:8
N26_新店及人_110.json,N26_110,N26,新店及人,110,新北市新店及人非營利幼兒園,財團法人新北市私立及人高級中學,110年8月1日至114年7月31日,"[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]","[""新北市新店及人非營利幼兒園(財團法人新北市私立及人高級中學申請辦理)""]","[""財團法人新北市私立及人高級中學""]","[""2021/07/30""]","[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N26_新店及人_111.json,N26_111,N26,新店及人,111,新北市新店及人非營利幼兒園,財團法人新北市私立及人高級中學,110年8月1日至114年7月31日,"[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]","[""新北市新店及人非營利幼兒園(財團法人新北市私立及人高級中學申請辦理)""]","[""財團法人新北市私立及人高級中學""]","[""2021/07/30""]","[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N26_新店及人_112.json,N26_112,N26,新店及人,112,新北市新店及人非營利幼兒園,財團法人新北市私立及人高級中學,110年8月1日至114年7月31日,"[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]","[""新北市新店及人非營利幼兒園(財團法人新北市私立及人高級中學申請辦理)""]","[""財團法人新北市私立及人高級中學""]","[""2021/07/30""]","[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]",True,True,1,1,120,[120],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N26_新店及人_113.json,N26_113,N26,新店及人,113,新北市新店及人非營利幼兒園,財團法人新北市私立及人高級中學,110年8月1日至114年7月31日,"[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]","[""新北市新店及人非營利幼兒園(財團法人新北市私立及人高級中學申請辦理)""]","[""財團法人新北市私立及人高級中學""]","[""2021/07/30""]","[""4e18251f-f8cb-4da6-9686-15cdec2af7b0""]",True,True,1,1,104,[120],False,16,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:16
N27_育平_110.json,N27_110,N27,育平,110,新北市育平非營利幼兒園,財團法人彭婉如文教基金會,110年8月1日至114年7月31日,"[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]","[""新北市育平非營利幼兒園（委託財團法人彭婉如文教基金會辦理）""]","[""財團法人彭婉如文教基金會""]","[""2021/07/30""]","[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N27_育平_111.json,N27_111,N27,育平,111,新北市育平非營利幼兒園,財團法人彭婉如文教基金會,110年8月1日至114年7月31日,"[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]","[""新北市育平非營利幼兒園（委託財團法人彭婉如文教基金會辦理）""]","[""財團法人彭婉如文教基金會""]","[""2021/07/30""]","[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N27_育平_112.json,N27_112,N27,育平,112,新北市育平非營利幼兒園,財團法人彭婉如文教基金會,110年8月1日至114年7月31日,"[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]","[""新北市育平非營利幼兒園（委託財團法人彭婉如文教基金會辦理）""]","[""財團法人彭婉如文教基金會""]","[""2021/07/30""]","[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N27_育平_113.json,N27_113,N27,育平,113,新北市育平非營利幼兒園,財團法人彭婉如文教基金會,110年8月1日至114年7月31日,"[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]","[""新北市育平非營利幼兒園（委託財團法人彭婉如文教基金會辦理）""]","[""財團法人彭婉如文教基金會""]","[""2021/07/30""]","[""9fc7e4ca-96c3-4a6b-8827-1a733573cc4e""]",True,True,1,1,100,[106],False,6,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
N28_新樂_110.json,N28_110,N28,新樂,110,新北市新樂非營利幼兒園,財團法人三之三生命教育基金會,111年2月1日至115年7月31日,"[""98dd921a-95e8-45dd-b69b-64361caa7599""]","[""新北市新樂非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/01/13""]","[""98dd921a-95e8-45dd-b69b-64361caa7599""]",True,True,1,1,212,[212],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N28_新樂_111.json,N28_111,N28,新樂,111,新北市新樂非營利幼兒園,財團法人三之三生命教育基金會,111年2月1日至115年7月31日,"[""98dd921a-95e8-45dd-b69b-64361caa7599""]","[""新北市新樂非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/01/13""]","[""98dd921a-95e8-45dd-b69b-64361caa7599""]",True,True,1,1,212,[212],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N28_新樂_112.json,N28_112,N28,新樂,112,新北市新樂非營利幼兒園,財團法人三之三生命教育基金會,111年2月1日至115年7月31日,"[""98dd921a-95e8-45dd-b69b-64361caa7599""]","[""新北市新樂非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/01/13""]","[""98dd921a-95e8-45dd-b69b-64361caa7599""]",True,True,1,1,212,[212],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N28_新樂_113.json,N28_113,N28,新樂,113,新北市新樂非營利幼兒園,財團法人三之三生命教育基金會,111年2月1日至115年7月31日,"[""98dd921a-95e8-45dd-b69b-64361caa7599""]","[""新北市新樂非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/01/13""]","[""98dd921a-95e8-45dd-b69b-64361caa7599""]",True,True,1,1,200,[212],False,12,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:12
N29_東湖_111.json,N29_111,N29,東湖,111,新北市東湖非營利幼兒園,社團法人新北市巧湖溫馨關懷發展協會,111年8月1日至115年7月31日(111年8月30日開園),"[""4bf18dc4-942a-4828-9148-cfa150085748""]","[""新北市東湖非營利幼兒園(委託社團法人新北市巧湖溫馨關懷發展協會辦理)""]","[""社團法人新北市巧湖溫馨關懷發展協會""]","[""2022/08/30""]","[""4bf18dc4-942a-4828-9148-cfa150085748""]",True,True,1,1,242,[242],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N29_東湖_112.json,N29_112,N29,東湖,112,新北市東湖非營利幼兒園,社團法人新北市巧湖溫馨關懷發展協會,111年8月1日至115年7月31日（111年8月30日開園）,"[""4bf18dc4-942a-4828-9148-cfa150085748""]","[""新北市東湖非營利幼兒園(委託社團法人新北市巧湖溫馨關懷發展協會辦理)""]","[""社團法人新北市巧湖溫馨關懷發展協會""]","[""2022/08/30""]","[""4bf18dc4-942a-4828-9148-cfa150085748""]",True,True,1,1,242,[242],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N29_東湖_113.json,N29_113,N29,東湖,113,新北市東湖非營利幼兒園,社團法人新北市巧湖溫馨關懷發展協會,111年8月1日至115年7月31日（111年8月30日開園）,"[""4bf18dc4-942a-4828-9148-cfa150085748""]","[""新北市東湖非營利幼兒園(委託社團法人新北市巧湖溫馨關懷發展協會辦理)""]","[""社團法人新北市巧湖溫馨關懷發展協會""]","[""2022/08/30""]","[""4bf18dc4-942a-4828-9148-cfa150085748""]",True,True,1,1,228,[242],False,14,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:14
N30_文中_111.json,N30_111,N30,文中,111,新北市文中非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日（111年9月30日開園）,"[""80f53df3-89c9-4966-b901-4678f91b35fe"",""f7abc125-4419-446b-91bd-cfc594b79a67""]","[""新北市文中非營利幼兒園(委託財團法人三之三生命教育基金會辦理)"",""新北市文中非營利幼兒園（委託社團法人臺灣澄芽全人文教發展協會辦理）""]","[""財團法人三之三生命教育基金會"",""社團法人臺灣澄芽全人文教發展協會""]","[""2022/09/16"",""2022/09/16""]","[""80f53df3-89c9-4966-b901-4678f91b35fe""]",True,True,2,1,106,[106],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N30_文中_112.json,N30_112,N30,文中,112,新北市文中非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日（111年9月30日開園）,"[""80f53df3-89c9-4966-b901-4678f91b35fe"",""f7abc125-4419-446b-91bd-cfc594b79a67""]","[""新北市文中非營利幼兒園(委託財團法人三之三生命教育基金會辦理)"",""新北市文中非營利幼兒園（委託社團法人臺灣澄芽全人文教發展協會辦理）""]","[""財團法人三之三生命教育基金會"",""社團法人臺灣澄芽全人文教發展協會""]","[""2022/09/16"",""2022/09/16""]","[""80f53df3-89c9-4966-b901-4678f91b35fe""]",True,True,2,1,106,[106],True,0,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N30_文中_113.json,N30_113,N30,文中,113,新北市文中非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日（111年9月30日開園）,"[""80f53df3-89c9-4966-b901-4678f91b35fe"",""f7abc125-4419-446b-91bd-cfc594b79a67""]","[""新北市文中非營利幼兒園(委託財團法人三之三生命教育基金會辦理)"",""新北市文中非營利幼兒園（委託社團法人臺灣澄芽全人文教發展協會辦理）""]","[""財團法人三之三生命教育基金會"",""社團法人臺灣澄芽全人文教發展協會""]","[""2022/09/16"",""2022/09/16""]","[""80f53df3-89c9-4966-b901-4678f91b35fe""]",True,True,2,1,100,[106],False,6,matched,short_name:2_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
N31_翠中_111.json,N31_111,N31,翠中,111,新北市翠中非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日（111年9月30日開園）,"[""ba7d7e03-b5cb-417b-93d5-2b3606bdd93f""]","[""新北市翠中非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/08/31""]","[""ba7d7e03-b5cb-417b-93d5-2b3606bdd93f""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N31_翠中_112.json,N31_112,N31,翠中,112,新北市翠中非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日（111年9月30日開園）,"[""ba7d7e03-b5cb-417b-93d5-2b3606bdd93f""]","[""新北市翠中非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/08/31""]","[""ba7d7e03-b5cb-417b-93d5-2b3606bdd93f""]",True,True,1,1,90,[90],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N31_翠中_113.json,N31_113,N31,翠中,113,新北市翠中非營利幼兒園,財團法人三之三生命教育基金會,111年8月1日至115年7月31日（111年9月30日開園）,"[""ba7d7e03-b5cb-417b-93d5-2b3606bdd93f""]","[""新北市翠中非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2022/08/31""]","[""ba7d7e03-b5cb-417b-93d5-2b3606bdd93f""]",True,True,1,1,84,[90],False,6,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
N32_板橋員工子女_111.json,N32_111,N32,板橋員工子女,111,新北市政府板橋員工子女非營利幼兒園,財團法人台北基督教女青年會,111年8月1日至115年7月31日,"[""08e74596-075e-4961-ab2d-50301e2f186f""]","[""新北市政府板橋員工子女非營利幼兒園（委託財團法人台北基督教女青年會辦理）""]","[""財團法人台北基督教女青年會""]","[""2003/06/10""]","[""08e74596-075e-4961-ab2d-50301e2f186f""]",True,True,1,1,166,[166],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N32_板橋員工子女_112.json,N32_112,N32,板橋員工子女,112,新北市政府板橋員工子女非營利幼兒園,財團法人台北基督教女青年會,111年8月1日至115年7月31日,"[""08e74596-075e-4961-ab2d-50301e2f186f""]","[""新北市政府板橋員工子女非營利幼兒園（委託財團法人台北基督教女青年會辦理）""]","[""財團法人台北基督教女青年會""]","[""2003/06/10""]","[""08e74596-075e-4961-ab2d-50301e2f186f""]",True,True,1,1,166,[166],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N32_板橋員工子女_113.json,N32_113,N32,板橋員工子女,113,新北市政府板橋員工子女非營利幼兒園,財團法人台北基督教女青年會,111年8月1日至115年7月31日,"[""08e74596-075e-4961-ab2d-50301e2f186f""]","[""新北市政府板橋員工子女非營利幼兒園（委託財團法人台北基督教女青年會辦理）""]","[""財團法人台北基督教女青年會""]","[""2003/06/10""]","[""08e74596-075e-4961-ab2d-50301e2f186f""]",True,True,1,1,136,[166],False,30,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:30
N33_淡海_112.json,N33_112,N33,淡海,112,新北市淡海非營利幼兒園,財團法人三之三生命教育基金會,112年8月1日至116年7月31日（112年9月28日開園）,"[""311fd89e-984f-4532-8b68-1e5ced7a7a34""]","[""新北市淡海非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2023/09/26""]","[""311fd89e-984f-4532-8b68-1e5ced7a7a34""]",True,True,1,1,182,[182],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N33_淡海_113.json,N33_113,N33,淡海,113,新北市淡海非營利幼兒園,財團法人三之三生命教育基金會,112年8月1日至116年7月31日（112年9月28日開園）,"[""311fd89e-984f-4532-8b68-1e5ced7a7a34""]","[""新北市淡海非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2023/09/26""]","[""311fd89e-984f-4532-8b68-1e5ced7a7a34""]",True,True,1,1,152,[182],False,30,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:30
N34_佳和_112.json,N34_112,N34,佳和,112,新北市佳和非營利幼兒園,康寧學校財團法人康寧大學,112年8月1日至116年7月31日（112年9月28日開園）,"[""da28d522-a405-4117-a59a-c4999d79befb""]","[""新北市佳和非營利幼兒園(委託康寧學校財團法人康寧大學辦理)""]","[""康寧學校財團法人康寧大學""]","[""2023/09/26""]","[""da28d522-a405-4117-a59a-c4999d79befb""]",True,True,1,1,106,[106],True,0,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:exact
N34_佳和_113.json,N34_113,N34,佳和,113,新北市佳和非營利幼兒園,康寧學校財團法人康寧大學,112年8月1日至116年7月31日（112年9月28日開園）,"[""da28d522-a405-4117-a59a-c4999d79befb""]","[""新北市佳和非營利幼兒園(委託康寧學校財團法人康寧大學辦理)""]","[""康寧學校財團法人康寧大學""]","[""2023/09/26""]","[""da28d522-a405-4117-a59a-c4999d79befb""]",True,True,1,1,100,[106],False,6,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:6
N35_桃子腳_113.json,N35_113,N35,桃子腳,113,新北市桃子腳非營利幼兒園,財團法人三之三生命教育基金會,113年8月1日至117年7月31日（113年8月30日開園）,"[""4ee41785-7456-4294-9166-45b5152e3314""]","[""新北市桃子腳非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2024/08/26""]","[""4ee41785-7456-4294-9166-45b5152e3314""]",True,True,1,1,200,[242],False,42,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:42
N36_明德_113.json,N36_113,N36,明德,113,新北市明德非營利幼兒園,社團法人中華幼兒創造思考教育學會,113年8月1日至117年7月31日（113年9月27日開園）,"[""97521d7f-b4cc-4e19-967e-3220c1efecb7""]","[""新北市明德非營利幼兒園（委託社團法人中華幼兒創造思考教育學會辦理）""]","[""社團法人中華幼兒創造思考教育學會""]","[""2024/09/23""]","[""97521d7f-b4cc-4e19-967e-3220c1efecb7""]",True,True,1,1,88,[106],False,18,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:18
N37_清水高中_113.json,N37_113,N37,清水高中,113,新北市清水高中非營利幼兒園,財團法人台北市中華基督教青年會,113年8月1日至117年7月31日（113年9月27日開園）,"[""1e5ca79c-2cac-44b8-9474-346a7555064d""]","[""新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理)""]","[""財團法人台北市中華基督教青年會""]","[""2024/09/05""]","[""1e5ca79c-2cac-44b8-9474-346a7555064d""]",True,True,1,1,72,[90],False,18,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:18
N38_崁頂_113.json,N38_113,N38,崁頂,113,新北市崁頂非營利幼兒園,財團法人三之三生命教育基金會,113年8月1日至117年7月31日（113年9月27日開園）,"[""e5c732cf-e5da-4c08-8bf7-b4a9b8c36140""]","[""新北市崁頂非營利幼兒園(委託財團法人三之三生命教育基金會辦理)""]","[""財團法人三之三生命教育基金會""]","[""2024/09/24""]","[""e5c732cf-e5da-4c08-8bf7-b4a9b8c36140""]",True,True,1,1,224,[272],False,48,matched,short_name:1_candidate(s);entity:1;operator:1_matched_uuid(s);contract:covered;capacity:gap:48
