code,short_name,academic_year,pdf_page,page_kind,table_index,section,table_title,context_heading,period_index,period_label,item_label,note_ref,value,percent
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,事務機器耗材,,-61,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,電話費（含ADSL）,,45000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,電話費（含ADSL）,,29727,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,電話費（含ADSL）,,-15273,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,電話費（含ADSL）,,-34,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,郵資,,7200,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,郵資,,1524,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,郵資,,-5676,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,郵資,,-79,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,文宣費（一般文宣）,,10000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,文宣費（一般文宣）,,800,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,文宣費（一般文宣）,,-9200,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,文宣費（一般文宣）,,-92,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,文宣費（園刊）,,27500,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,文宣費（園刊）,,-27500,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,攝影照片,,9000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,攝影照片,,4050,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,攝影照片,,-4950,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,攝影照片,,-55,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,園務特支,,39000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,園務特支,,32520,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,園務特支,,-6480,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,園務特支,,-17,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,差旅費,,20000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,差旅費,,-20000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,材料費,,1572300,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,材料費,,1219134,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,材料費,,-353166,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,材料費,,-22,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,教保材料費,,216000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,教保材料費,,109184,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,教保材料費,,-106816,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,教保材料費,,-49,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,日常消耗用品,,54000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,日常消耗用品,,31019,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,日常消耗用品,,-22981,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,日常消耗用品,,-43,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,藥品費,,6300,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,藥品費,,2930,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,藥品費,,-3370,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,藥品費,,-53,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,餐點費,,1296000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,餐點費,,1076001,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,餐點費,,-219999,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,餐點費,,-17,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,維護費,,118000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,維護費,,81966,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,維護費,,-36034,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,維護費,,-31,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,修繕購置費,,126000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,修繕購置費,,107677,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,修繕購置費,,-18323,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,修繕購置費,,-15,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,公共事務管理費,,150000,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,公共事務管理費,,20538,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,公共事務管理費,,-129462,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,公共事務管理費,,-86,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,雜支,,43422,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,雜支,,6095,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,雜支,,-37327,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,雜支,,-86,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,行政管理費,,229600,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,行政管理費,,229600,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,0,A 預算數,合　　計,,12817388,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,1,B 決算數,合　　計,,11286703,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,2,B-A 差異數,合　　計,,-1530685,
N02,山北,112,25,detail_schedule,1,budget_transfer,經費流用及勻支檢查表,附表二：經費流用及勻支檢查表,3,差異%,合　　計,,-12,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,收入,,13146840,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,收入,,13850855,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,收入,,704015,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,收入,,105,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,教保費收入淨額,,13146840,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,教保費收入淨額,,12690961,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,教保費收入淨額,,-455879,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,教保費收入淨額,,97,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,教保費收入,,13146840,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,教保費收入,,12764928,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,教保費收入,,-381912,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,教保費收入,,97,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,教保費收入（家長繳費）,,2160000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,教保費收入（家長繳費）,,1510652,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,教保費收入（家長繳費）,,-649348,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,教保費收入（家長繳費）,,70,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,教保費收入（政府學費差額補助）,,10986840,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,教保費收入（政府學費差額補助）,,11254276,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,教保費收入（政府學費差額補助）,,267436,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,教保費收入（政府學費差額補助）,,102,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,教保費收入減項,,-73967,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,教保費收入減項,,-73967,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,五日未上課退費,,-31255,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,五日未上課退費,,-31255,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,轉學/轉出退費,,-39046,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,轉學/轉出退費,,-39046,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,政府學費差額補助退費,,-3666,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,政府學費差額補助退費,,-3666,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,延長照顧服務收入淨額,,155084,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,延長照顧服務收入淨額,,155084,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,延長照顧服務收入淨額,,155084,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,延長照顧服務收入淨額,,155084,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,延長照顧服務收入,,155084,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,延長照顧服務收入,,155084,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,利息收入,,68971,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,利息收入,,68971,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,其他收入,,935839,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,其他收入,,935839,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,支出,,12817388,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,支出,,14199695,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,支出,,1382307,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,支出,,111,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,人事費,,9854366,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,人事費,,9157815,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,人事費,,-696551,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,人事費,,93,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,園長及教保服務人員薪資（含職務加給）,,6081414,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,園長及教保服務人員薪資（含職務加給）,,5941920,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,園長及教保服務人員薪資（含職務加給）,,-139494,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,園長及教保服務人員薪資（含職務加給）,,98,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,會計、總務、廚工、清潔薪資,,1355400,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,會計、總務、廚工、清潔薪資,,1322997,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,會計、總務、廚工、清潔薪資,,-32403,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,會計、總務、廚工、清潔薪資,,98,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,加班費,,738192,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,加班費,,421905,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,加班費,,-316287,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,加班費,,57,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,勞、健保費,,1013688,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,勞、健保費,,872368,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,勞、健保費,,-141320,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,勞、健保費,,86,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,保險費,,13000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,保險費,,18864,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,保險費,,5864,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,保險費,,145,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,勞退金提撥,,396636,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,勞退金提撥,,429119,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,勞退金提撥,,32483,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,勞退金提撥,,108,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,自強活動,,13000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,自強活動,,10000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,自強活動,,-3000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,自強活動,,77,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,健康檢查,,1000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,健康檢查,,1191,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,健康檢查,,191,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,健康檢查,,119,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,代課費及代班費,,186948,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,代課費及代班費,,84363,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,代課費及代班費,,-102585,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,代課費及代班費,,45,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,資遣費,,55088,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,資遣費,,55088,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,資遣費,,100,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,業務費,,723700,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,業務費,,463878,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,業務費,,-259822,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,業務費,,64,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,活動費,,95000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,活動費,,86400,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,活動費,,-8600,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,活動費,,91,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,研習、進修,,26000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,研習、進修,,6800,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,研習、進修,,-19200,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,研習、進修,,26,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,水費,,26000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,水費,,10743,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,水費,,-15257,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,水費,,41,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,電費,,229000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,電費,,210502,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,電費,,-18498,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,電費,,92,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,0,112學年度　預算數,瓦斯費,,32000,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,1,112學年度　決算數,瓦斯費,,13620,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,2,112學年度　決算數與預算數之差異,瓦斯費,,-18380,
N02,山北,112,26,detail_schedule,1,multiyear_compare,各學年收支預決算比較表,附表三：各學年收支預決算比較表,3,112學年度　執行率%,瓦斯費,,43,
N02,山北,112,27,detail_schedule,1,unrouted,,,0,112學年度 預算數,保全,,80000,
