code,short_name,academic_year,rule,rule_text,passed,detail,severity
N26,新店及人,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 1,166,000，本期餘絀 +1,672,615（未虧損）",high
N26,新店及人,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 1,166,000 = 收入合計 12,558,092 的 9.3%",high
N26,新店及人,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,032,850（決算 6,187,424 / 預算 8,220,274），同期支出合計節餘 562,341。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N26,新店及人,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 255,663 vs 年末應付受託法人款 255,663，差額 +0；本年度以現金支付約 5,117（表列行政管理費 260,780 − 揭露數）",medium
N26,新店及人,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 582,502——可能為代收代付，需確認是否總額入帳",medium
N26,新店及人,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 99,179 vs 負債 99,179，差額 +0",medium
N26,新店及人,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 1,166,000 = 負債 1,166,000",high
N26,新店及人,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N26,新店及人,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N26,新店及人,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,637,183（決算 7,228,314 / 預算 8,865,497），同期支出合計節餘 442,314。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N26,新店及人,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,False,"附註五揭露 244,855 vs 年末應付受託法人款 500,518，差額 +255,663；本年度以現金支付約 15,925（表列行政管理費 260,780 − 揭露數）",medium
N26,新店及人,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 1,179,952——可能為代收代付，需確認是否總額入帳",medium
N26,新店及人,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 150,545 vs 負債 150,545，差額 +0",medium
N26,新店及人,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 1,166,000 = 負債 1,166,000",high
N26,新店及人,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N26,新店及人,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N26,新店及人,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,848,789（決算 6,209,038 / 預算 9,057,827），同期支出合計超支 451,665。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N26,新店及人,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,False,"附註五揭露 226,890 vs 年末應付受託法人款 471,745，差額 +244,855；本年度以現金支付約 33,890（表列行政管理費 260,780 − 揭露數）",medium
N26,新店及人,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,147,084——可能為代收代付，需確認是否總額入帳",medium
N26,新店及人,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,,兩側皆未列示,medium
N26,新店及人,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N26,新店及人,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N26,新店及人,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N26,新店及人,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,531,915（決算 7,742,381 / 預算 9,274,296），同期支出合計超支 925,432。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N26,新店及人,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 202,038 vs 年末應付受託法人款 202,038，差額 +0；本年度以現金支付約 59,590（表列行政管理費 261,628 − 揭露數）",medium
N26,新店及人,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,134,345；延長照顧服務收入淨額 = 延長照顧服務支出 = 221,940——可能為代收代付，需確認是否總額入帳",medium
N27,育平,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 48,291 vs 負債 48,291，差額 +0",medium
N27,育平,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 954,179 = 負債 954,179",high
N27,育平,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 954,179，本期餘絀 +2,248,607（未虧損）",high
N27,育平,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 954,179 = 收入合計 12,660,423 的 7.5%",high
N27,育平,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,313,429（決算 6,791,109 / 預算 8,104,538），同期支出合計節餘 687,533。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N27,育平,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 239,682 vs 年末應付受託法人款 239,682，差額 +0；本年度以現金支付約 0（表列行政管理費 239,682 − 揭露數）",medium
N27,育平,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 776,698——可能為代收代付，需確認是否總額入帳",medium
N27,育平,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 97,767 vs 負債 97,767，差額 +0",medium
N27,育平,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 3,283,513 = 負債 3,283,513",high
N27,育平,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 2,329,334，本期餘絀 +249,182（未虧損）",high
N27,育平,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 2,329,334 = 收入合計 13,622,173 的 17.1%",high
N27,育平,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,508,427（決算 7,235,158 / 預算 8,743,585），同期支出合計超支 1,653,540。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N27,育平,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 239,682 vs 年末應付受託法人款 239,682，差額 +0；本年度以現金支付約 0（表列行政管理費 239,682 − 揭露數）",medium
N27,育平,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 1,644,456——可能為代收代付，需確認是否總額入帳",medium
N27,育平,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 148,427 vs 負債 148,427，差額 +0",medium
N27,育平,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 6,241,315 = 負債 6,241,315",high
N27,育平,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 2,957,802，本期餘絀 +765,704（未虧損）",high
N27,育平,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 2,957,802 = 收入合計 15,346,203 的 19.3%",high
N27,育平,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,797,661（決算 6,138,401 / 預算 8,936,062），同期支出合計超支 2,668,571。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N27,育平,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 239,682 vs 年末應付受託法人款 239,682，差額 +0；本年度以現金支付約 0（表列行政管理費 239,682 − 揭露數）",medium
N27,育平,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,262,809——可能為代收代付，需確認是否總額入帳",medium
N27,育平,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 200,272 vs 負債 200,272，差額 +0",medium
N27,育平,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 8,844,322 = 負債 8,844,322",high
N27,育平,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,"提列 2,603,007 後本期餘絀 -1,012,658（虧損），但提列前為 +1,590,349（未虧損）——虧損係提列本身造成，是否符合「未發生虧損之年度」需主管機關認定",high
N27,育平,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 2,603,007 = 收入合計 15,237,003 的 17.1%",high
N27,育平,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,123,600（決算 8,028,796 / 預算 9,152,396），同期支出合計超支 3,965,261。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N27,育平,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 254,640 vs 年末應付受託法人款 254,640，差額 +0；本年度以現金支付約 0（表列行政管理費 254,640 − 揭露數）",medium
N27,育平,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,335,622——可能為代收代付，需確認是否總額入帳",medium
N28,新樂,110,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 50,118 vs 負債 50,118，差額 +0",medium
N28,新樂,110,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N28,新樂,110,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N28,新樂,110,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N28,新樂,110,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,836,319（決算 6,385,242 / 預算 8,221,561），同期支出合計節餘 1,021,738。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N28,新樂,110,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 99,932 vs 年末應付受託法人款 99,932，差額 +0；本年度以現金支付約 103,622（表列行政管理費 203,554 − 揭露數）",medium
N28,新樂,110,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 1,092,418；延後托育收入淨額 = 延後托育支出 = 170,520——可能為代收代付，需確認是否總額入帳",medium
N28,新樂,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 138,856 vs 負債 138,856，差額 +0",medium
N28,新樂,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 1,467,200 = 負債 1,467,200",high
N28,新樂,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 1,467,200，本期餘絀 +1,537,364（未虧損）",high
N28,新樂,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 1,467,200 = 收入合計 24,930,909 的 5.9%",high
N28,新樂,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,608,263（決算 15,206,445 / 預算 17,814,708），同期支出合計超支 547,967。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N28,新樂,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 400,000 vs 年末應付受託法人款 400,000，差額 +0；本年度以現金支付約 0（表列行政管理費 400,000 − 揭露數）",medium
N28,新樂,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 2,017,934——可能為代收代付，需確認是否總額入帳",medium
N28,新樂,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 241,461 vs 負債 241,461，差額 +0",medium
N28,新樂,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 5,435,724 = 負債 5,435,724",high
N28,新樂,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,"提列 3,968,524 後本期餘絀 -341,388（虧損），但提列前為 +3,627,136（未虧損）——虧損係提列本身造成，是否符合「未發生虧損之年度」需主管機關認定",high
N28,新樂,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 3,968,524 = 收入合計 27,277,563 的 14.5%",high
N28,新樂,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 3,252,365（決算 14,997,656 / 預算 18,250,021），同期支出合計超支 4,338,060。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N28,新樂,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 400,000 vs 年末應付受託法人款 400,000，差額 +0；本年度以現金支付約 0（表列行政管理費 400,000 − 揭露數）",medium
N28,新樂,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,758,087——可能為代收代付，需確認是否總額入帳",medium
N28,新樂,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 318,451 vs 負債 318,451，差額 +0",medium
N28,新樂,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 9,655,985 = 負債 9,655,985",high
N28,新樂,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 4,220,261，本期餘絀 +985,606（未虧損）",high
N28,新樂,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 4,220,261 = 收入合計 30,175,635 的 14.0%",high
N28,新樂,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 4,289,757（決算 14,347,554 / 預算 18,637,311），同期支出合計超支 5,296,548。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N28,新樂,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,False,"附註五揭露 400,000 vs 年末應付受託法人款 376,093，差額 -23,907；本年度以現金支付約 -14,716（表列行政管理費 385,284 − 揭露數）",medium
N28,新樂,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 5,485,082；延長照顧服務收入淨額 = 延長照顧服務支出 = 303,880——可能為代收代付，需確認是否總額入帳",medium
N29,東湖,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,,"僅單側列示（負債 105,517）——本學年度為開辦首年，專戶可能尚未開立，非短撥；請追次學年度是否補列",medium
N29,東湖,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 1,390,000 = 負債 1,390,000",high
N29,東湖,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 1,390,000，本期餘絀 +2,645,162（未虧損）",high
N29,東湖,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,True,"提列 1,390,000 = 收入合計 24,164,251 的 5.8%",high
N29,東湖,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 3,605,361（決算 14,214,119 / 預算 17,819,480），同期支出合計節餘 1,454,050。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N29,東湖,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 364,018 vs 年末應付受託法人款 364,018，差額 +0；本年度以現金支付約 2,649（表列行政管理費 366,667 − 揭露數）",medium
N29,東湖,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 838,966——可能為代收代付，需確認是否總額入帳",medium
N29,東湖,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 223,357 vs 負債 223,357，差額 +0",medium
N29,東湖,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 4,590,000 = 負債 4,590,000",high
N29,東湖,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,"提列 3,200,000 後本期餘絀 -269,644（虧損），但提列前為 +2,930,356（未虧損）——虧損係提列本身造成，是否符合「未發生虧損之年度」需主管機關認定",high
N29,東湖,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 3,200,000 = 收入合計 30,152,512 的 10.6%",high
N29,東湖,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,842,095（決算 18,104,935 / 預算 20,947,030），同期支出合計超支 3,857,660。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N29,東湖,112,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 394,385 vs 年末應付受託法人款 394,385，差額 +0；本年度以現金支付約 5,615（表列行政管理費 400,000 − 揭露數）",medium
N29,東湖,112,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延長照顧服務收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 3,130,171——可能為代收代付，需確認是否總額入帳",medium
N29,東湖,113,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 343,928 vs 負債 343,928，差額 +0",medium
N29,東湖,113,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 8,180,000 = 負債 8,180,000",high
N29,東湖,113,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 3,590,000，本期餘絀 +1,329,850（未虧損）",high
N29,東湖,113,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 3,590,000 = 收入合計 33,959,943 的 10.6%",high
N29,東湖,113,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 2,544,272（決算 18,850,777 / 預算 21,395,049），同期支出合計超支 5,412,774。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N29,東湖,113,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,True,"附註五揭露 400,000 vs 年末應付受託法人款 400,000，差額 +0；本年度以現金支付約 0（表列行政管理費 400,000 − 揭露數）",medium
N29,東湖,113,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,科目名稱含「淨額」：延長照顧服務收入淨額——可能為代收代付，需確認是否總額入帳,medium
N30,文中,111,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 43,957 vs 負債 43,957，差額 +0",medium
N30,文中,111,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,,兩側皆未列示,medium
N30,文中,111,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,,缺業務發展費或本期餘絀,high
N30,文中,111,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額（家長繳交之費用；其有政府差額補助費者，應合併計算）之百分之20為業務發展準備金。,,缺業務發展費或收入合計,high
N30,文中,111,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,357,336（決算 6,055,356 / 預算 7,412,692），同期支出合計節餘 2,334,691。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
N30,文中,111,附註五揭露 = 年末應付受託法人餘額,附註五 關係人交易：揭露予受託法人（關係人）之年末應付款餘額；全語料庫 96% 的報告中，此揭露數即為該年末應付受託法人餘額。,,缺附註五揭露金額或年末應付受託法人款,medium
N30,文中,111,收入不得以淨額入帳,附註二(八)：所有收入，均應列入各相關收入項目，並以收入總額入帳，不得以收支相抵後淨額入帳。,,"科目名稱含「淨額」：延後托育收入淨額；收入與支出金額完全相同：其他收入 = 其他支出 = 28,885——可能為代收代付，需確認是否總額入帳",medium
N30,文中,112,資遣費準備金 資產=負債,附註二(四)：以專戶或定期存款方式儲存之資遣費準備金，帳列非流動資產項下，基金數額應與非流動負債數額相符。,True,"資產 97,937 vs 負債 97,937，差額 +0",medium
N30,文中,112,業務發展準備金 資產=負債,附註二(五)：應於同意後一個月內，以專戶或定期存款方式儲存（帳列非流動資產，與非流動負債相符）。,True,"資產 594,200 = 負債 594,200",high
N30,文中,112,虧損年度不得提列業務發展準備,附註二(五)：非營利幼兒園未發生虧損之年度…始得提列業務發展準備金。,True,"提列 594,200，本期餘絀 +1,528,068（未虧損）",high
N30,文中,112,業務發展準備提列上限 20%,附註二(五)：至多提列收入總額之百分之20為業務發展準備金。,True,"提列 594,200 = 收入合計 13,297,430 的 4.5%",high
N30,文中,112,人事費不得流出,附註二(十)1.(3)：人事費不得流出。,,"人事費少支 1,205,246（決算 8,377,365 / 預算 9,582,611），同期支出合計節餘 789,115。少支本身不等於流出（可能為缺額未補），但需確認是否將人事費挪用於其他科目",high
