title,type,academic_year,slip_status,n_semesters_filed,n_age_groups,class_types,y_學費,y_雜費,y_材料費,y_活動費,y_午餐費,y_點心費,y_交通費,y_課後延托費,y_家長會費,y_全學期總收費,y_學雜費,y_餐點費,y_代收代辦,y_核心合計
新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),非營利,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),非營利,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市清水高中非營利幼兒園(委託財團法人台北市中華基督教青年會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,109,已申報,2,4,全日班,,,,,,,,,,119136.0,,,,
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,110,已申報,2,4,全日班,,,,,,,,,,119136.0,,,,
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市漢翔非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區九份國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,9000.0,7200.0,,,200.0,36050.0,15350.0,16200.0,20700.0,36050.0
新北市瑞芳區九份國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,9000.0,7200.0,,,200.0,36050.0,15350.0,16200.0,20700.0,36050.0
新北市瑞芳區九份國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,9000.0,7200.0,,,200.0,36050.0,15350.0,16200.0,20700.0,36050.0
新北市瑞芳區九份國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,9000.0,7200.0,,,200.0,36050.0,15350.0,16200.0,20700.0,36050.0
新北市瑞芳區九份國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,9000.0,7200.0,,,200.0,36050.0,15350.0,16200.0,20700.0,36050.0
新北市瑞芳區九份國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,9000.0,7200.0,,,200.0,36050.0,15350.0,16200.0,20700.0,36050.0
新北市瑞芳區吉慶國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區吉慶國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區吉慶國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區吉慶國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區吉慶國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區吉慶國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區濂洞國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區濂洞國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區濂洞國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區濂洞國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區濂洞國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區濂洞國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞亭國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞亭國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞亭國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞亭國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞亭國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞亭國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,0.0,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞柑國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞柑國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞柑國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞柑國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞柑國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞柑國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞濱國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞濱國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞濱國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞濱國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞濱國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞濱國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園,公立,109,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園,公立,110,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園,公立,111,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園,公立,112,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園,公立,113,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園,公立,114,已申報,2,3,全日班|半日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,0.0,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,公立,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,公立,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,公立,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園東和分班,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,公立,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,公立,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,公立,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瑞芳國民小學附設幼兒園爪峰分班,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瓜山國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瓜山國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瓜山國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瓜山國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瓜山國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區瓜山國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區義方國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區義方國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區義方國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區義方國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區義方國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區義方國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區鼻頭國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區鼻頭國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區鼻頭國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區鼻頭國民小學附設幼兒園,公立,112,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區鼻頭國民小學附設幼兒園,公立,113,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市瑞芳區鼻頭國民小學附設幼兒園,公立,114,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區和平國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區和平國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區和平國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區和平國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區和平國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區和平國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區永定國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區永定國民小學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區永定國民小學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區永定國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區永定國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區永定國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區石碇國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區石碇國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區石碇國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區石碇國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區石碇國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石碇區石碇國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區乾華國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區乾華國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區乾華國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區乾華國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區乾華國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區乾華國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區石門國民小學附設幼兒園,公立,109,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區石門國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區石門國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區石門國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區石門國民小學附設幼兒園,公立,113,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區石門國民小學附設幼兒園,公立,114,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區老梅國民小學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區老梅國民小學附設幼兒園,公立,110,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區老梅國民小學附設幼兒園,公立,111,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區老梅國民小學附設幼兒園,公立,112,已申報,2,4,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市石門區老梅國民小學附設幼兒園,公立,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市石門區老梅國民小學附設幼兒園,公立,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,110,已申報,2,3,全日班,,,,,,,,,,98052.0,,,,
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託社團法人中華音樂舞蹈暨表演藝術教育協會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,109,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,110,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市碧城非營利幼兒園(委託財團法人仁德醫護管理專科學校辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,109,已申報,2,3,全日班,,,,,,,,,,101316.0,,,,
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,110,已申報,2,3,全日班,,,,,,,,,,101316.0,,,,
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市福營非營利幼兒園(委託社團法人中華兆陽文教發展協會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,109,已申報,2,4,全日班,,,,,,,,,,101625.0,,,,
新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,110,已申報,2,4,全日班,,,,,,,,,,101625.0,,,,
新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,111,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,112,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,113,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市積穗非營利幼兒園(委託財團法人三之三生命教育基金會辦理),非營利,114,未申報或鏡像未收錄,0,0,,,,,,,,,,,,,,,
新北市立三和國民中學附設幼兒園,公立,109,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立三和國民中學附設幼兒園,公立,110,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
新北市立三和國民中學附設幼兒園,公立,111,已申報,2,3,全日班,14000.0,1350.0,2700.0,1800.0,6300.0,7200.0,,,200.0,33350.0,15350.0,13500.0,18000.0,33350.0
